"year","month","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1949,3,1949.29166666667,0,-1.340387,-1.590945,-1.796638,-1.974329,-2.132482,-2.276043,-1.806142,-1.124936,-1.058546,-1.252338,-1.429176
1949,4,1949.375,0,0,-1.06063,-1.347478,-1.579463,-1.777069,-1.950894,-2.107166,-1.687404,-1.058546,-1.001871,-1.19098
1949,5,1949.45833333333,2,1.340387,1.06063,0,-0.394866,-0.710827,-0.975447,-1.204095,-1.40617,-1.058546,-0.500935,-0.476392
1949,6,1949.54166666667,-3,-0.670194,-0.530315,-0.449159,-1.184597,-1.421655,-1.625745,-1.806142,-1.968638,-2.117092,-1.753274,-1.19098
1949,7,1949.625,-3,-4.021161,-2.12126,-1.796638,-1.579463,-2.132482,-2.276043,-2.40819,-2.531106,-2.646365,-2.755144,-2.38196
1949,8,1949.70833333333,0,-2.010581,-3.18189,-1.796638,-1.579463,-1.421655,-1.950894,-2.107166,-2.249872,-2.381728,-2.504677,-2.620156
1949,9,1949.79166666667,-1,-0.670194,-2.12126,-3.144116,-1.974329,-1.777069,-1.625745,-2.107166,-2.249872,-2.381728,-2.504677,-2.620156
1949,10,1949.875,-1,-1.340387,-1.06063,-2.245797,-3.158926,-2.132482,-1.950894,-1.806142,-2.249872,-2.381728,-2.504677,-2.620156
1949,11,1949.95833333333,0,-0.670194,-1.06063,-0.898319,-1.974329,-2.84331,-1.950894,-1.806142,-1.687404,-2.117092,-2.254209,-2.38196
1949,12,1950.04166666667,0,0,-0.530315,-0.898319,-0.789732,-1.777069,-2.601192,-1.806142,-1.687404,-1.587819,-2.003741,-2.143764
1950,1,1950.125,-1,-0.670194,-0.530315,-0.898319,-1.184597,-1.066241,-1.950894,-2.709214,-1.968638,-1.852455,-1.753274,-2.143764
1950,2,1950.20833333333,1,0,0,0,-0.394866,-0.710827,-0.650298,-1.505119,-2.249872,-1.587819,-1.502806,-1.429176
1950,3,1950.29166666667,-2,-0.670194,-1.06063,-0.898319,-0.789732,-1.066241,-1.300596,-1.204095,-1.968638,-2.646365,-2.003741,-1.905568
1950,4,1950.375,1,-0.670194,0,-0.449159,-0.394866,-0.355414,-0.650298,-0.903071,-0.843702,-1.587819,-2.254209,-1.667372
1950,5,1950.45833333333,0,0.670194,-0.530315,0,-0.394866,-0.355414,-0.325149,-0.602047,-0.843702,-0.793909,-1.502806,-2.143764
1950,6,1950.54166666667,0,0,0.530315,-0.449159,0,-0.355414,-0.325149,-0.301024,-0.562468,-0.793909,-0.751403,-1.429176
1950,7,1950.625,1,0.670194,0.530315,0.898319,0,0.355414,0,0,0,-0.264636,-0.500935,-0.476392
1950,8,1950.70833333333,1,1.340387,1.06063,0.898319,1.184597,0.355414,0.650298,0.301024,0.281234,0.264636,0,-0.238196
1950,9,1950.79166666667,1,1.340387,1.590945,1.347478,1.184597,1.421655,0.650298,0.903071,0.562468,0.529273,0.500935,0.238196
1950,10,1950.875,-1,0,0.530315,0.898319,0.789732,0.710827,0.975447,0.301024,0.562468,0.264636,0.250468,0.238196
1950,11,1950.95833333333,3,1.340387,1.590945,1.796638,1.974329,1.777069,1.625745,1.806142,1.124936,1.323182,1.001871,0.952784
1950,12,1951.04166666667,0,2.010581,1.06063,1.347478,1.579463,1.777069,1.625745,1.505119,1.687404,1.058546,1.252338,0.952784
1951,1,1951.125,0,0,1.590945,0.898319,1.184597,1.421655,1.625745,1.505119,1.40617,1.587819,1.001871,1.19098
1951,2,1951.20833333333,0,0,0,1.347478,0.789732,1.066241,1.300596,1.505119,1.40617,1.323182,1.502806,0.952784
1951,3,1951.29166666667,0,0,0,0,1.184597,0.710827,0.975447,1.204095,1.40617,1.323182,1.252338,1.429176
1951,4,1951.375,-1,-0.670194,-0.530315,-0.449159,-0.394866,0.710827,0.325149,0.602047,0.843702,1.058546,1.001871,0.952784
1951,5,1951.45833333333,0,-0.670194,-0.530315,-0.449159,-0.394866,-0.355414,0.650298,0.301024,0.562468,0.793909,1.001871,0.952784
1951,6,1951.54166666667,2,1.340387,0.530315,0.449159,0.394866,0.355414,0.325149,1.204095,0.843702,1.058546,1.252338,1.429176
1951,7,1951.625,0,1.340387,1.06063,0.449159,0.394866,0.355414,0.325149,0.301024,1.124936,0.793909,1.001871,1.19098
1951,8,1951.70833333333,0,0,1.06063,0.898319,0.394866,0.355414,0.325149,0.301024,0.281234,1.058546,0.751403,0.952784
1951,9,1951.79166666667,0,0,0,0.898319,0.789732,0.355414,0.325149,0.301024,0.281234,0.264636,1.001871,0.714588
1951,10,1951.875,-1,-0.670194,-0.530315,-0.449159,0.394866,0.355414,0,0,0,0,0,0.714588
1951,11,1951.95833333333,1,0,0,0,0,0.710827,0.650298,0.301024,0.281234,0.264636,0.250468,0.238196
1951,12,1952.04166666667,-1,0,-0.530315,-0.449159,-0.394866,-0.355414,0.325149,0.301024,0,0,0,0
1952,1,1952.125,0,-0.670194,0,-0.449159,-0.394866,-0.355414,-0.325149,0.301024,0.281234,0,0,0
1952,2,1952.20833333333,0,0,-0.530315,0,-0.394866,-0.355414,-0.325149,-0.301024,0.281234,0.264636,0,0
1952,3,1952.29166666667,3,2.010581,1.590945,0.898319,1.184597,0.710827,0.650298,0.602047,0.562468,1.058546,1.001871,0.714588
1952,4,1952.375,0,2.010581,1.590945,1.347478,0.789732,1.066241,0.650298,0.602047,0.562468,0.529273,1.001871,0.952784
1952,5,1952.45833333333,-2,-1.340387,0.530315,0.449159,0.394866,0,0.325149,0,0,0,0,0.476392
1952,6,1952.54166666667,-1,-2.010581,-1.590945,0,0,0,-0.325149,0,-0.281234,-0.264636,-0.250468,-0.238196
1952,7,1952.625,-3,-2.680774,-3.18189,-2.694956,-1.184597,-1.066241,-0.975447,-1.204095,-0.843702,-1.058546,-1.001871,-0.952784
1952,8,1952.70833333333,0,-2.010581,-2.12126,-2.694956,-2.369195,-1.066241,-0.975447,-0.903071,-1.124936,-0.793909,-1.001871,-0.952784
1952,9,1952.79166666667,3,2.010581,0,-0.449159,-1.184597,-1.066241,0,0,0,-0.264636,0,-0.238196
1952,10,1952.875,3,4.021161,3.18189,1.347478,0.789732,0,0,0.903071,0.843702,0.793909,0.500935,0.714588
1952,11,1952.95833333333,3,4.021161,4.772835,4.042435,2.369195,1.777069,0.975447,0.903071,1.687404,1.587819,1.502806,1.19098
1952,12,1953.04166666667,2,3.350968,4.24252,4.940754,4.343523,2.84331,2.276043,1.505119,1.40617,2.117092,2.003741,1.905568
1953,1,1953.125,-3,-0.670194,1.06063,2.245797,3.158926,2.84331,1.625745,1.204095,0.562468,0.529273,1.252338,1.19098
1953,2,1953.20833333333,0,-2.010581,-0.530315,0.898319,1.974329,2.84331,2.601192,1.505119,1.124936,0.529273,0.500935,1.19098
1953,3,1953.29166666667,-3,-2.010581,-3.18189,-1.796638,-0.394866,0.710827,1.625745,1.505119,0.562468,0.264636,-0.250468,-0.238196
1953,4,1953.375,0,-2.010581,-1.590945,-2.694956,-1.579463,-0.355414,0.650298,1.505119,1.40617,0.529273,0.250468,-0.238196
1953,5,1953.45833333333,-1,-0.670194,-2.12126,-1.796638,-2.76406,-1.777069,-0.650298,0.301024,1.124936,1.058546,0.250468,0
1953,6,1953.54166666667,2,0.670194,0.530315,-0.898319,-0.789732,-1.777069,-0.975447,0,0.843702,1.587819,1.502806,0.714588
1953,7,1953.625,1,2.010581,1.06063,0.898319,-0.394866,-0.355414,-1.300596,-0.602047,0.281234,1.058546,1.753274,1.667372
1953,8,1953.70833333333,-2,-0.670194,0.530315,0,0,-1.066241,-0.975447,-1.806142,-1.124936,-0.264636,0.500935,1.19098
1953,9,1953.79166666667,-1,-2.010581,-1.06063,0,-0.394866,-0.355414,-1.300596,-1.204095,-1.968638,-1.323182,-0.500935,0.238196
1953,10,1953.875,-1,-1.340387,-2.12126,-1.347478,-0.394866,-0.710827,-0.650298,-1.505119,-1.40617,-2.117092,-1.502806,-0.714588
1953,11,1953.95833333333,-2,-2.010581,-2.12126,-2.694956,-1.974329,-1.066241,-1.300596,-1.204095,-1.968638,-1.852455,-2.504677,-1.905568
1953,12,1954.04166666667,-1,-2.010581,-2.12126,-2.245797,-2.76406,-2.132482,-1.300596,-1.505119,-1.40617,-2.117092,-2.003741,-2.620156
1954,1,1954.125,0,-0.670194,-1.590945,-1.796638,-1.974329,-2.487896,-1.950894,-1.204095,-1.40617,-1.323182,-2.003741,-1.905568
1954,2,1954.20833333333,-1,-0.670194,-1.06063,-1.796638,-1.974329,-2.132482,-2.601192,-2.107166,-1.40617,-1.587819,-1.502806,-2.143764
1954,3,1954.29166666667,-1,-1.340387,-1.06063,-1.347478,-1.974329,-2.132482,-2.276043,-2.709214,-2.249872,-1.587819,-1.753274,-1.667372
1954,4,1954.375,1,0,-0.530315,-0.449159,-0.789732,-1.421655,-1.625745,-1.806142,-2.249872,-1.852455,-1.252338,-1.429176
1954,5,1954.45833333333,0,0.670194,0,-0.449159,-0.394866,-0.710827,-1.300596,-1.505119,-1.687404,-2.117092,-1.753274,-1.19098
1954,6,1954.54166666667,-1,-0.670194,0,-0.449159,-0.789732,-0.710827,-0.975447,-1.505119,-1.687404,-1.852455,-2.254209,-1.905568
1954,7,1954.625,2,0.670194,0.530315,0.898319,0.394866,0,0,-0.301024,-0.843702,-1.058546,-1.252338,-1.667372
1954,8,1954.70833333333,1,2.010581,1.06063,0.898319,1.184597,0.710827,0.325149,0.301024,0,-0.529273,-0.751403,-0.952784
1954,9,1954.79166666667,3,2.680774,3.18189,2.245797,1.974329,2.132482,1.625745,1.204095,1.124936,0.793909,0.250468,0
1954,10,1954.875,0,2.010581,2.12126,2.694956,1.974329,1.777069,1.950894,1.505119,1.124936,1.058546,0.751403,0.238196
1954,11,1954.95833333333,-1,-0.670194,1.06063,1.347478,1.974329,1.421655,1.300596,1.505119,1.124936,0.793909,0.751403,0.476392
1954,12,1955.04166666667,1,0,0,1.347478,1.579463,2.132482,1.625745,1.505119,1.687404,1.323182,1.001871,0.952784
1955,1,1955.125,2,2.010581,1.06063,0.898319,1.974329,2.132482,2.601192,2.107166,1.968638,2.117092,1.753274,1.429176
1955,2,1955.20833333333,0,1.340387,1.590945,0.898319,0.789732,1.777069,1.950894,2.40819,1.968638,1.852455,2.003741,1.667372
1955,3,1955.29166666667,-1,-0.670194,0.530315,0.898319,0.394866,0.355414,1.300596,1.505119,1.968638,1.587819,1.502806,1.667372
1955,4,1955.375,-1,-1.340387,-1.06063,0,0.394866,0,0,0.903071,1.124936,1.587819,1.252338,1.19098
1955,5,1955.45833333333,0,-0.670194,-1.06063,-0.898319,0,0.355414,0,0,0.843702,1.058546,1.502806,1.19098
1955,6,1955.54166666667,0,0,-0.530315,-0.898319,-0.789732,0,0.325149,0,0,0.793909,1.001871,1.429176
1955,7,1955.625,0,0,0,-0.449159,-0.789732,-0.710827,0,0.301024,0,0,0.751403,0.952784
1955,8,1955.70833333333,-1,-0.670194,-0.530315,-0.449159,-0.789732,-1.066241,-0.975447,-0.301024,0,-0.264636,-0.250468,0.476392
1955,9,1955.79166666667,0,-0.670194,-0.530315,-0.449159,-0.394866,-0.710827,-0.975447,-0.903071,-0.281234,0,-0.250468,-0.238196
1955,10,1955.875,0,0,-0.530315,-0.449159,-0.394866,-0.355414,-0.650298,-0.903071,-0.843702,-0.264636,0,-0.238196
1955,11,1955.95833333333,-2,-1.340387,-1.06063,-1.347478,-1.184597,-1.066241,-0.975447,-1.204095,-1.40617,-1.323182,-0.751403,-0.476392
1955,12,1956.04166666667,2,0,0,0,-0.394866,-0.355414,-0.325149,-0.301024,-0.562468,-0.793909,-0.751403,-0.238196
1956,1,1956.125,0,1.340387,0,0,0,-0.355414,-0.325149,-0.301024,-0.281234,-0.529273,-0.751403,-0.714588
1956,2,1956.20833333333,-2,-1.340387,0,-0.898319,-0.789732,-0.710827,-0.975447,-0.903071,-0.843702,-0.793909,-1.001871,-1.19098
1956,3,1956.29166666667,0,-1.340387,-1.06063,0,-0.789732,-0.710827,-0.650298,-0.903071,-0.843702,-0.793909,-0.751403,-0.952784
1956,4,1956.375,0,0,-1.06063,-0.898319,0,-0.710827,-0.650298,-0.602047,-0.843702,-0.793909,-0.751403,-0.714588
1956,5,1956.45833333333,0,0,0,-0.898319,-0.789732,0,-0.650298,-0.602047,-0.562468,-0.793909,-0.751403,-0.714588
1956,6,1956.54166666667,0,0,0,0,-0.789732,-0.710827,0,-0.602047,-0.562468,-0.529273,-0.751403,-0.714588
1956,7,1956.625,2,1.340387,1.06063,0.898319,0.789732,0,0,0.602047,0,0,0,-0.238196
1956,8,1956.70833333333,1,2.010581,1.590945,1.347478,1.184597,1.066241,0.325149,0.301024,0.843702,0.264636,0.250468,0.238196
1956,9,1956.79166666667,0,0.670194,1.590945,1.347478,1.184597,1.066241,0.975447,0.301024,0.281234,0.793909,0.250468,0.238196
1956,10,1956.875,2,1.340387,1.590945,2.245797,1.974329,1.777069,1.625745,1.505119,0.843702,0.793909,1.252338,0.714588
1956,11,1956.95833333333,0,1.340387,1.06063,1.347478,1.974329,1.777069,1.625745,1.505119,1.40617,0.793909,0.751403,1.19098
1956,12,1957.04166666667,-1,-0.670194,0.530315,0.449159,0.789732,1.421655,1.300596,1.204095,1.124936,1.058546,0.500935,0.476392
1957,1,1957.125,-1,-1.340387,-1.06063,0,0,0.355414,0.975447,0.903071,0.843702,0.793909,0.751403,0.238196
1957,2,1957.20833333333,2,0.670194,0,0,0.789732,0.710827,0.975447,1.505119,1.40617,1.323182,1.252338,1.19098
1957,3,1957.29166666667,0,1.340387,0.530315,0,0,0.710827,0.650298,0.903071,1.40617,1.323182,1.252338,1.19098
1957,4,1957.375,-1,-0.670194,0.530315,0,-0.394866,-0.355414,0.325149,0.301024,0.562468,1.058546,1.001871,0.952784
1957,5,1957.45833333333,-1,-1.340387,-1.06063,0,-0.394866,-0.710827,-0.650298,0,0,0.264636,0.751403,0.714588
1957,6,1957.54166666667,1,0,-0.530315,-0.449159,0.394866,0,-0.325149,-0.301024,0.281234,0.264636,0.500935,0.952784
1957,7,1957.625,0,0.670194,0,-0.449159,-0.394866,0.355414,0,-0.301024,-0.281234,0.264636,0.250468,0.476392
1957,8,1957.70833333333,0,0,0.530315,0,-0.394866,-0.355414,0.325149,0,-0.281234,-0.264636,0.250468,0.238196
1957,9,1957.79166666667,2,1.340387,1.06063,1.347478,0.789732,0.355414,0.325149,0.903071,0.562468,0.264636,0.250468,0.714588
1957,10,1957.875,-1,0.670194,0.530315,0.449159,0.789732,0.355414,0,0,0.562468,0.264636,0,0
1957,11,1957.95833333333,-1,-1.340387,0,0,0,0.355414,0,-0.301024,-0.281234,0.264636,0,-0.238196
1957,12,1958.04166666667,-1,-1.340387,-1.590945,-0.449159,-0.394866,-0.355414,0,-0.301024,-0.562468,-0.529273,0,-0.238196
1958,1,1958.125,1,0,-0.530315,-0.898319,0,0,0,0.301024,0,-0.264636,-0.250468,0.238196
1958,2,1958.20833333333,3,2.680774,1.590945,0.898319,0.394866,1.066241,0.975447,0.903071,1.124936,0.793909,0.500935,0.476392
1958,3,1958.29166666667,-1,1.340387,1.590945,0.898319,0.394866,0,0.650298,0.602047,0.562468,0.793909,0.500935,0.238196
1958,4,1958.375,0,-0.670194,1.06063,1.347478,0.789732,0.355414,0,0.602047,0.562468,0.529273,0.751403,0.476392
1958,5,1958.45833333333,1,0.670194,0,1.347478,1.579463,1.066241,0.650298,0.301024,0.843702,0.793909,0.751403,0.952784
1958,6,1958.54166666667,0,0.670194,0.530315,0,1.184597,1.421655,0.975447,0.602047,0.281234,0.793909,0.751403,0.714588
1958,7,1958.625,0,0,0.530315,0.449159,0,1.066241,1.300596,0.903071,0.562468,0.264636,0.751403,0.714588
1958,8,1958.70833333333,0,0,0,0.449159,0.394866,0,0.975447,1.204095,0.843702,0.529273,0.250468,0.714588
1958,9,1958.79166666667,0,0,0,0,0.394866,0.355414,0,0.903071,1.124936,0.793909,0.500935,0.238196
1958,10,1958.875,1,0.670194,0.530315,0.449159,0.394866,0.710827,0.650298,0.301024,1.124936,1.323182,1.001871,0.714588
1958,11,1958.95833333333,0,0.670194,0.530315,0.449159,0.394866,0.355414,0.650298,0.602047,0.281234,1.058546,1.252338,0.952784
1958,12,1959.04166666667,2,1.340387,1.590945,1.347478,1.184597,1.066241,0.975447,1.204095,1.124936,0.793909,1.502806,1.667372
1959,1,1959.125,0,1.340387,1.06063,1.347478,1.184597,1.066241,0.975447,0.903071,1.124936,1.058546,0.751403,1.429176
1959,2,1959.20833333333,-3,-2.010581,-0.530315,-0.449159,0,0,0,0,0,0.264636,0.250468,0
1959,3,1959.29166666667,0,-2.010581,-1.590945,-0.449159,-0.394866,0,0,0,0,0,0.250468,0.238196
1959,4,1959.375,0,0,-1.590945,-1.347478,-0.394866,-0.355414,0,0,0,0,0,0.238196
1959,5,1959.45833333333,0,0,0,-1.347478,-1.184597,-0.355414,-0.325149,0,0,0,0,0
1959,6,1959.54166666667,-1,-0.670194,-0.530315,-0.449159,-1.579463,-1.421655,-0.650298,-0.602047,-0.281234,-0.264636,-0.250468,-0.238196
1959,7,1959.625,-2,-2.010581,-1.590945,-1.347478,-1.184597,-2.132482,-1.950894,-1.204095,-1.124936,-0.793909,-0.751403,-0.714588
1959,8,1959.70833333333,0,-1.340387,-1.590945,-1.347478,-1.184597,-1.066241,-1.950894,-1.806142,-1.124936,-1.058546,-0.751403,-0.714588
1959,9,1959.79166666667,-3,-2.010581,-2.651575,-2.694956,-2.369195,-2.132482,-1.950894,-2.709214,-2.531106,-1.852455,-1.753274,-1.429176
1959,10,1959.875,0,-2.010581,-1.590945,-2.245797,-2.369195,-2.132482,-1.950894,-1.806142,-2.531106,-2.381728,-1.753274,-1.667372
1959,11,1959.95833333333,-1,-0.670194,-2.12126,-1.796638,-2.369195,-2.487896,-2.276043,-2.107166,-1.968638,-2.646365,-2.504677,-1.905568
1959,12,1960.04166666667,0,-0.670194,-0.530315,-1.796638,-1.579463,-2.132482,-2.276043,-2.107166,-1.968638,-1.852455,-2.504677,-2.38196
1960,1,1960.125,0,0,-0.530315,-0.449159,-1.579463,-1.421655,-1.950894,-2.107166,-1.968638,-1.852455,-1.753274,-2.38196
1960,2,1960.20833333333,0,0,0,-0.449159,-0.394866,-1.421655,-1.300596,-1.806142,-1.968638,-1.852455,-1.753274,-1.667372
1960,3,1960.29166666667,0,0,0,0,-0.394866,-0.355414,-1.300596,-1.204095,-1.687404,-1.852455,-1.753274,-1.667372
1960,4,1960.375,-1,-0.670194,-0.530315,-0.449159,-0.394866,-0.710827,-0.650298,-1.505119,-1.40617,-1.852455,-2.003741,-1.905568
1960,5,1960.45833333333,0,-0.670194,-0.530315,-0.449159,-0.394866,-0.355414,-0.650298,-0.602047,-1.40617,-1.323182,-1.753274,-1.905568
1960,6,1960.54166666667,-1,-0.670194,-1.06063,-0.898319,-0.789732,-0.710827,-0.650298,-0.903071,-0.843702,-1.587819,-1.502806,-1.905568
1960,7,1960.625,0,-0.670194,-0.530315,-0.898319,-0.789732,-0.710827,-0.650298,-0.602047,-0.843702,-0.793909,-1.502806,-1.429176
1960,8,1960.70833333333,2,1.340387,0.530315,0.449159,0,0,0,0,0,-0.264636,-0.250468,-0.952784
1960,9,1960.79166666667,-1,0.670194,0.530315,0,0,-0.355414,-0.325149,-0.301024,-0.281234,-0.264636,-0.500935,-0.476392
1960,10,1960.875,3,1.340387,2.12126,1.796638,1.184597,1.066241,0.650298,0.602047,0.562468,0.529273,0.500935,0.238196
1960,11,1960.95833333333,0,2.010581,1.06063,1.796638,1.579463,1.066241,0.975447,0.602047,0.562468,0.529273,0.500935,0.476392
1960,12,1961.04166666667,0,0,1.590945,0.898319,1.579463,1.421655,0.975447,0.903071,0.562468,0.529273,0.500935,0.476392
1961,1,1961.125,0,0,0,1.347478,0.789732,1.421655,1.300596,0.903071,0.843702,0.529273,0.500935,0.476392
1961,2,1961.20833333333,0,0,0,0,1.184597,0.710827,1.300596,1.204095,0.843702,0.793909,0.500935,0.476392
1961,3,1961.29166666667,-1,-0.670194,-0.530315,-0.449159,-0.394866,0.710827,0.325149,0.903071,0.843702,0.529273,0.500935,0.238196
1961,4,1961.375,1,0,0,0,0,0,0.975447,0.602047,1.124936,1.058546,0.751403,0.714588
1961,5,1961.45833333333,2,2.010581,1.06063,0.898319,0.789732,0.710827,0.650298,1.505119,1.124936,1.587819,1.502806,1.19098
1961,6,1961.54166666667,1,2.010581,2.12126,1.347478,1.184597,1.066241,0.975447,0.903071,1.687404,1.323182,1.753274,1.667372
1961,7,1961.625,0,0.670194,1.590945,1.796638,1.184597,1.066241,0.975447,0.903071,0.843702,1.587819,1.252338,1.667372
1961,8,1961.70833333333,0,0,0.530315,1.347478,1.579463,1.066241,0.975447,0.903071,0.843702,0.793909,1.502806,1.19098
1961,9,1961.79166666667,0,0,0,0.449159,1.184597,1.421655,0.975447,0.903071,0.843702,0.793909,0.751403,1.429176
1961,10,1961.875,0,0,0,0,0.394866,1.066241,1.300596,0.903071,0.843702,0.793909,0.751403,0.714588
1961,11,1961.95833333333,0,0,0,0,0,0.355414,0.975447,1.204095,0.843702,0.793909,0.751403,0.714588
1961,12,1962.04166666667,1,0.670194,0.530315,0.449159,0.394866,0.355414,0.650298,1.204095,1.40617,1.058546,1.001871,0.952784
1962,1,1962.125,1,1.340387,1.06063,0.898319,0.789732,0.710827,0.650298,0.903071,1.40617,1.587819,1.252338,1.19098
1962,2,1962.20833333333,0,0.670194,1.06063,0.898319,0.789732,0.710827,0.650298,0.602047,0.843702,1.323182,1.502806,1.19098
1962,3,1962.29166666667,1,0.670194,1.06063,1.347478,1.184597,1.066241,0.975447,0.903071,0.843702,1.058546,1.502806,1.667372
1962,4,1962.375,0,0.670194,0.530315,0.898319,1.184597,1.066241,0.975447,0.903071,0.843702,0.793909,1.001871,1.429176
1962,5,1962.45833333333,0,0,0.530315,0.449159,0.789732,1.066241,0.975447,0.903071,0.843702,0.793909,0.751403,0.952784
1962,6,1962.54166666667,-3,-2.010581,-1.590945,-0.898319,-0.789732,-0.355414,0,0,0,0,0,0
1962,7,1962.625,-1,-2.680774,-2.12126,-1.796638,-1.184597,-1.066241,-0.650298,-0.301024,-0.281234,-0.264636,-0.250468,-0.238196
1962,8,1962.70833333333,-1,-1.340387,-2.651575,-2.245797,-1.974329,-1.421655,-1.300596,-0.903071,-0.562468,-0.529273,-0.500935,-0.476392
1962,9,1962.79166666667,0,-0.670194,-1.06063,-2.245797,-1.974329,-1.777069,-1.300596,-1.204095,-0.843702,-0.529273,-0.500935,-0.476392
1962,10,1962.875,-2,-1.340387,-1.590945,-1.796638,-2.76406,-2.487896,-2.276043,-1.806142,-1.687404,-1.323182,-1.001871,-0.952784
1962,11,1962.95833333333,-1,-2.010581,-1.590945,-1.796638,-1.974329,-2.84331,-2.601192,-2.40819,-1.968638,-1.852455,-1.502806,-1.19098
1962,12,1963.04166666667,0,-0.670194,-1.590945,-1.347478,-1.579463,-1.777069,-2.601192,-2.40819,-2.249872,-1.852455,-1.753274,-1.429176
1963,1,1963.125,-2,-1.340387,-1.590945,-2.245797,-1.974329,-2.132482,-2.276043,-3.010237,-2.81234,-2.646365,-2.254209,-2.143764
1963,2,1963.20833333333,-1,-2.010581,-1.590945,-1.796638,-2.369195,-2.132482,-2.276043,-2.40819,-3.093574,-2.911001,-2.755144,-2.38196
1963,3,1963.29166666667,0,-0.670194,-1.590945,-1.347478,-1.579463,-2.132482,-1.950894,-2.107166,-2.249872,-2.911001,-2.755144,-2.620156
1963,4,1963.375,0,0,-0.530315,-1.347478,-1.184597,-1.421655,-1.950894,-1.806142,-1.968638,-2.117092,-2.755144,-2.620156
1963,5,1963.45833333333,-1,-0.670194,-0.530315,-0.898319,-1.579463,-1.421655,-1.625745,-2.107166,-1.968638,-2.117092,-2.254209,-2.858352
1963,6,1963.54166666667,0,-0.670194,-0.530315,-0.449159,-0.789732,-1.421655,-1.300596,-1.505119,-1.968638,-1.852455,-2.003741,-2.143764
1963,7,1963.625,0,0,-0.530315,-0.449159,-0.394866,-0.710827,-1.300596,-1.204095,-1.40617,-1.852455,-1.753274,-1.905568
1963,8,1963.70833333333,1,0.670194,0.530315,0,0,0,-0.325149,-0.903071,-0.843702,-1.058546,-1.502806,-1.429176
1963,9,1963.79166666667,0,0.670194,0.530315,0.449159,0,0,0,-0.301024,-0.843702,-0.793909,-1.001871,-1.429176
1963,10,1963.875,0,0,0.530315,0.449159,0.394866,0,0,0,-0.281234,-0.793909,-0.751403,-0.952784
1963,11,1963.95833333333,2,1.340387,1.06063,1.347478,1.184597,1.066241,0.650298,0.602047,0.562468,0.264636,-0.250468,-0.238196
1963,12,1964.04166666667,-3,-0.670194,-0.530315,-0.449159,0,0,0,-0.301024,-0.281234,-0.264636,-0.500935,-0.952784
1964,1,1964.125,-2,-3.350968,-1.590945,-1.347478,-1.184597,-0.710827,-0.650298,-0.602047,-0.843702,-0.793909,-0.751403,-0.952784
1964,2,1964.20833333333,-1,-2.010581,-3.18189,-1.796638,-1.579463,-1.421655,-0.975447,-0.903071,-0.843702,-1.058546,-1.001871,-0.952784
1964,3,1964.29166666667,2,0.670194,-0.530315,-1.796638,-0.789732,-0.710827,-0.650298,-0.301024,-0.281234,-0.264636,-0.500935,-0.476392
1964,4,1964.375,0,1.340387,0.530315,-0.449159,-1.579463,-0.710827,-0.650298,-0.602047,-0.281234,-0.264636,-0.250468,-0.476392
1964,5,1964.45833333333,0,0,1.06063,0.449159,-0.394866,-1.421655,-0.650298,-0.602047,-0.562468,-0.264636,-0.250468,-0.238196
1964,6,1964.54166666667,-1,-0.670194,-0.530315,0.449159,0,-0.710827,-1.625745,-0.903071,-0.843702,-0.793909,-0.500935,-0.476392
1964,7,1964.625,-3,-2.680774,-2.12126,-1.796638,-0.789732,-1.066241,-1.625745,-2.40819,-1.687404,-1.587819,-1.502806,-1.19098
1964,8,1964.70833333333,-1,-2.680774,-2.651575,-2.245797,-1.974329,-1.066241,-1.300596,-1.806142,-2.531106,-1.852455,-1.753274,-1.667372
1964,9,1964.79166666667,0,-0.670194,-2.12126,-2.245797,-1.974329,-1.777069,-0.975447,-1.204095,-1.687404,-2.381728,-1.753274,-1.667372
1964,10,1964.875,1,0.670194,0,-1.347478,-1.579463,-1.421655,-1.300596,-0.602047,-0.843702,-1.323182,-2.003741,-1.429176
1964,11,1964.95833333333,1,1.340387,1.06063,0.449159,-0.789732,-1.066241,-0.975447,-0.903071,-0.281234,-0.529273,-1.001871,-1.667372
1964,12,1965.04166666667,-1,0,0.530315,0.449159,0,-1.066241,-1.300596,-1.204095,-1.124936,-0.529273,-0.751403,-1.19098
1965,1,1965.125,2,0.670194,1.06063,1.347478,1.184597,0.710827,-0.325149,-0.602047,-0.562468,-0.529273,0,-0.238196
1965,2,1965.20833333333,0,1.340387,0.530315,0.898319,1.184597,1.066241,0.650298,-0.301024,-0.562468,-0.529273,-0.500935,0
1965,3,1965.29166666667,2,1.340387,2.12126,1.347478,1.579463,1.777069,1.625745,1.204095,0.281234,0,0,0
1965,4,1965.375,2,2.680774,2.12126,2.694956,1.974329,2.132482,2.276043,2.107166,1.687404,0.793909,0.500935,0.476392
1965,5,1965.45833333333,2,2.680774,3.18189,2.694956,3.158926,2.487896,2.601192,2.709214,2.531106,2.117092,1.252338,0.952784
1965,6,1965.54166666667,2,2.680774,3.18189,3.593275,3.158926,3.554137,2.926341,3.010237,3.093574,2.911001,2.504677,1.667372
1965,7,1965.625,1,2.010581,2.651575,3.144116,3.553792,3.198723,3.576639,3.010237,3.093574,3.175638,3.005612,2.620156
