"year","month","time","hdi","hwi","hhi","hxi"
1545,2,1545.20833333333,0,1.340387,1.340387,1.340387
1545,3,1545.29166666667,0,1.590945,1.590945,1.590945
1545,4,1545.375,0,0.670194,0.670194,0.670194
1545,5,1545.45833333333,-1,0,-1,-1
1545,6,1545.54166666667,-2,0,-2,-2
1545,7,1545.625,-2,0,-2,-2
1545,8,1545.70833333333,-2.245797,0,-2.245797,-2.245797
1545,9,1545.79166666667,-2.369195,0,-2.369195,-2.369195
1545,10,1545.875,-2.132482,0,-2.132482,-2.132482
1545,11,1545.95833333333,0,0,0,0
1545,12,1546.04166666667,0,0,0,0
1546,1,1546.125,-2.249872,0,-2.249872,-2.249872
1546,2,1546.20833333333,-2.381728,0,-2.381728,-2.381728
1546,3,1546.29166666667,-2.117092,0,-2.117092,-2.117092
1546,4,1546.375,0,0,0,0
1546,5,1546.45833333333,0,1,1,1
1546,6,1546.54166666667,0,0.670194,0.670194,0.670194
1546,7,1546.625,-1,0,-1,-1
1546,8,1546.70833333333,-1.340387,0,-1.340387,-1.340387
1546,9,1546.79166666667,-0.670194,0,-0.670194,-0.670194
1546,10,1546.875,0,0,0,0
1546,11,1546.95833333333,0,0,0,0
1546,12,1547.04166666667,0,0,0,0
1547,1,1547.125,0,0,0,0
1547,2,1547.20833333333,-1,0,-1,-1
1547,3,1547.29166666667,-1.340387,0,-1.340387,-1.340387
1547,4,1547.375,-1.590945,0,-1.590945,-1.590945
1547,5,1547.45833333333,-0.670194,0,-0.670194,-0.670194
1547,6,1547.54166666667,0,0,0,0
1547,7,1547.625,-1.5,0,-1.5,-1.5
1547,8,1547.70833333333,-2.276043,0,-2.276043,-2.276043
1547,9,1547.79166666667,-2.107166,0,-2.107166,-2.107166
1547,10,1547.875,-1.796638,0,-1.796638,-1.796638
1547,11,1547.95833333333,0,0,0,0
1547,12,1548.04166666667,0,0,0,0
1548,1,1548.125,0,1,1,1
1548,2,1548.20833333333,-1,0,-1,-1
1548,3,1548.29166666667,-0.670194,0,-0.670194,-0.670194
1548,4,1548.375,0,1,1,1
1548,5,1548.45833333333,0,1.340387,1.340387,1.340387
1548,6,1548.54166666667,0,1.590945,1.590945,1.590945
1548,7,1548.625,0,1.796638,1.796638,1.796638
1548,8,1548.70833333333,0,0.670194,0.670194,0.670194
1548,9,1548.79166666667,0,0,0,0
1548,10,1548.875,0,1,1,1
1548,11,1548.95833333333,0,2.107166,2.107166,2.107166
1548,12,1549.04166666667,0,2.249872,2.249872,2.249872
1549,1,1549.125,0,2.117092,2.117092,2.117092
1549,2,1549.20833333333,0,0,0,0
1549,3,1549.29166666667,0,0,0,0
1549,4,1549.375,0,1,1,1
1549,5,1549.45833333333,0,0.670194,0.670194,0.670194
1549,6,1549.54166666667,0,1.590945,1.590945,1.590945
1549,7,1549.625,-1,0.670194,-0.329806,-1
1549,8,1549.70833333333,-0.670194,0,-0.670194,-0.670194
1549,9,1549.79166666667,-1,0,-1,-1
1549,10,1549.875,-0.670194,0,-0.670194,-0.670194
1549,11,1549.95833333333,0,1.5,1.5,1.5
1549,12,1550.04166666667,0,2,2,2
1550,1,1550.125,0,2,2,2
1550,2,1550.20833333333,0,1.796638,1.796638,1.796638
1550,3,1550.29166666667,0,0,0,0
1550,4,1550.375,0,1,1,1
1550,5,1550.45833333333,0,1.340387,1.340387,1.340387
1550,6,1550.54166666667,0,0.670194,0.670194,0.670194
1550,7,1550.625,0,1,1,1
1550,8,1550.70833333333,0,0.670194,0.670194,0.670194
1550,9,1550.79166666667,0,0,0,0
1550,10,1550.875,0,1,1,1
1550,11,1550.95833333333,0,1.340387,1.340387,1.340387
1550,12,1551.04166666667,0,0.670194,0.670194,0.670194
1551,1,1551.125,0,1.796638,1.796638,1.796638
1551,2,1551.20833333333,0,1.340387,1.340387,1.340387
1551,3,1551.29166666667,0,1.590945,1.590945,1.590945
1551,4,1551.375,0,0.670194,0.670194,0.670194
1551,5,1551.45833333333,0,2.107166,2.107166,2.107166
1551,6,1551.54166666667,0,1.340387,1.340387,1.340387
1551,7,1551.625,0,0,0,0
1551,8,1551.70833333333,0,1,1,1
1551,9,1551.79166666667,0,0.670194,0.670194,0.670194
1551,10,1551.875,0,0,0,0
1551,11,1551.95833333333,0,1,1,1
1551,12,1552.04166666667,0,0.670194,0.670194,0.670194
1552,1,1552.125,0,1.590945,1.590945,1.590945
1552,2,1552.20833333333,0,2,2,2
1552,3,1552.29166666667,0,1.590945,1.590945,1.590945
1552,4,1552.375,0,0,0,0
1552,5,1552.45833333333,0,0,0,0
1552,6,1552.54166666667,0,1,1,1
1552,7,1552.625,0,2.276043,2.276043,2.276043
1552,8,1552.70833333333,0,2.709214,2.709214,2.709214
1552,9,1552.79166666667,0,2.694956,2.694956,2.694956
1552,10,1552.875,0,2.76406,2.76406,2.76406
1552,11,1552.95833333333,0,2.84331,2.84331,2.84331
1552,12,1553.04166666667,-1,2.276043,1.276043,2.276043
1553,1,1553.125,0,2.40819,2.40819,2.40819
1553,2,1553.20833333333,0,2.249872,2.249872,2.249872
1553,3,1553.29166666667,0,2.381728,2.381728,2.381728
1553,4,1553.375,0,2.381728,2.381728,2.381728
1553,5,1553.45833333333,0,1.590945,1.590945,1.590945
1553,6,1553.54166666667,0,0.670194,0.670194,0.670194
1553,7,1553.625,-1,0,-1,-1
1553,8,1553.70833333333,-0.670194,0,-0.670194,-0.670194
1553,9,1553.79166666667,-1,0,-1,-1
1553,10,1553.875,-0.670194,0,-0.670194,-0.670194
1553,11,1553.95833333333,0,1,1,1
1553,12,1554.04166666667,0,1.340387,1.340387,1.340387
1554,1,1554.125,-1,0,-1,-1
1554,2,1554.20833333333,-0.670194,0,-0.670194,-0.670194
1554,3,1554.29166666667,-1,0,-1,-1
1554,4,1554.375,-2,0,-2,-2
1554,5,1554.45833333333,-2.369195,0,-2.369195,-2.369195
1554,6,1554.54166666667,-3,0,-3,-3
1554,7,1554.625,-2.76406,0,-2.76406,-2.76406
1554,8,1554.70833333333,-3,0,-3,-3
1554,9,1554.79166666667,-2.601192,1,-1.601192,-2.601192
1554,10,1554.875,-2.117092,1.340387,-0.776705,-2.117092
1554,11,1554.95833333333,0,1.590945,1.590945,1.590945
1554,12,1555.04166666667,0,0.670194,0.670194,0.670194
1555,1,1555.125,0,1,1,1
1555,2,1555.20833333333,-1,0,-1,-1
1555,3,1555.29166666667,-0.670194,0,-0.670194,-0.670194
1555,4,1555.375,0,0,0,0
1555,5,1555.45833333333,0,0,0,0
1555,6,1555.54166666667,0,1,1,1
1555,7,1555.625,0,1.340387,1.340387,1.340387
1555,8,1555.70833333333,0,1.590945,1.590945,1.590945
1555,9,1555.79166666667,-1,0,-1,-1
1555,10,1555.875,0,1.5,1.5,1.5
1555,11,1555.95833333333,0,2.132482,2.132482,2.132482
1555,12,1556.04166666667,0,2.276043,2.276043,2.276043
1556,1,1556.125,0,2.694956,2.694956,2.694956
1556,2,1556.20833333333,0,2.76406,2.76406,2.76406
1556,3,1556.29166666667,0,2.487896,2.487896,2.487896
1556,4,1556.375,-1.5,0,-1.5,-1.5
1556,5,1556.45833333333,-2,0,-2,-2
1556,6,1556.54166666667,-2.245797,0,-2.245797,-2.245797
1556,7,1556.625,-3,0,-3,-3
1556,8,1556.70833333333,-3,0,-3,-3
1556,9,1556.79166666667,-3,0,-3,-3
1556,10,1556.875,-3,0,-3,-3
1556,11,1556.95833333333,-3,0,-3,-3
1556,12,1557.04166666667,-2.531106,1,-1.531106,-2.531106
1557,1,1557.125,-2.381728,0.670194,-1.711534,-2.381728
1557,2,1557.20833333333,0,0,0,0
1557,3,1557.29166666667,0,0,0,0
1557,4,1557.375,0,0,0,0
1557,5,1557.45833333333,0,1,1,1
1557,6,1557.54166666667,0,0.670194,0.670194,0.670194
1557,7,1557.625,-1,0,-1,-1
1557,8,1557.70833333333,-0.670194,0,-0.670194,-0.670194
1557,9,1557.79166666667,0,1,1,1
1557,10,1557.875,0,1.340387,1.340387,1.340387
1557,11,1557.95833333333,0,0.670194,0.670194,0.670194
1557,12,1558.04166666667,0,0,0,0
1558,1,1558.125,0,1.5,1.5,1.5
1558,2,1558.20833333333,0,2,2,2
1558,3,1558.29166666667,-1,0,-1,-1
1558,4,1558.375,-1.340387,0,-1.340387,-1.340387
1558,5,1558.45833333333,0,1.5,1.5,1.5
1558,6,1558.54166666667,0,2,2,2
1558,7,1558.625,-1.5,0,-1.5,-1.5
1558,8,1558.70833333333,-2,0,-2,-2
1558,9,1558.79166666667,-2,0,-2,-2
1558,10,1558.875,-1.796638,0,-1.796638,-1.796638
1558,11,1558.95833333333,0,0,0,0
1558,12,1559.04166666667,0,1,1,1
1559,1,1559.125,0,0.670194,0.670194,0.670194
1559,2,1559.20833333333,0,0,0,0
1559,3,1559.29166666667,0,0,0,0
1559,4,1559.375,-1,0,-1,-1
1559,5,1559.45833333333,-2,0,-2,-2
1559,6,1559.54166666667,-2,0,-2,-2
1559,7,1559.625,-2.245797,0,-2.245797,-2.245797
1559,8,1559.70833333333,-2.76406,0,-2.76406,-2.76406
1559,9,1559.79166666667,-2.487896,0,-2.487896,-2.487896
1559,10,1559.875,-2.276043,0,-2.276043,-2.276043
1559,11,1559.95833333333,0,1,1,1
1559,12,1560.04166666667,0,0.670194,0.670194,0.670194
1560,1,1560.125,0,0,0,0
1560,2,1560.20833333333,-1,0,-1,-1
1560,3,1560.29166666667,-1.340387,0,-1.340387,-1.340387
1560,4,1560.375,-0.670194,0,-0.670194,-0.670194
1560,5,1560.45833333333,0,1,1,1
1560,6,1560.54166666667,0,1.340387,1.340387,1.340387
1560,7,1560.625,0,2,2,2
1560,8,1560.70833333333,0,1.796638,1.796638,1.796638
1560,9,1560.79166666667,0,0,0,0
1560,10,1560.875,-1,0,-1,-1
1560,11,1560.95833333333,0,1.5,1.5,1.5
1560,12,1561.04166666667,-1,0.670194,-0.329806,-1
1561,1,1561.125,0,1,1,1
1561,2,1561.20833333333,0,1.340387,1.340387,1.340387
1561,3,1561.29166666667,-1.5,0,-1.5,-1.5
1561,4,1561.375,-0.670194,1,0.329806,1
1561,5,1561.45833333333,0,0.670194,0.670194,0.670194
1561,6,1561.54166666667,-1,0,-1,-1
1561,7,1561.625,-2,0,-2,-2
1561,8,1561.70833333333,-3,0,-3,-3
1561,9,1561.79166666667,-2.694956,1,-1.694956,-2.694956
1561,10,1561.875,-1.796638,1.340387,-0.456251,-1.796638
1561,11,1561.95833333333,-2.487896,0,-2.487896,-2.487896
1561,12,1562.04166666667,-2.926341,0,-2.926341,-2.926341
1562,1,1562.125,-2.40819,1,-1.40819,-2.40819
1562,2,1562.20833333333,-2.249872,0.670194,-1.579678,-2.249872
1562,3,1562.29166666667,0,1,1,1
1562,4,1562.375,0,1.340387,1.340387,1.340387
1562,5,1562.45833333333,0,1.590945,1.590945,1.590945
1562,6,1562.54166666667,0,0.670194,0.670194,0.670194
1562,7,1562.625,0,0,0,0
1562,8,1562.70833333333,0,1,1,1
1562,9,1562.79166666667,0,0.670194,0.670194,0.670194
1562,10,1562.875,0,1,1,1
1562,11,1562.95833333333,-1,0,-1,-1
1562,12,1563.04166666667,-1.340387,0,-1.340387,-1.340387
1563,1,1563.125,0,1,1,1
1563,2,1563.20833333333,0,1.340387,1.340387,1.340387
1563,3,1563.29166666667,0,0.670194,0.670194,0.670194
1563,4,1563.375,-1,0,-1,-1
1563,5,1563.45833333333,-1.340387,0,-1.340387,-1.340387
1563,6,1563.54166666667,0,1.5,1.5,1.5
1563,7,1563.625,0,2,2,2
1563,8,1563.70833333333,0,2,2,2
1563,9,1563.79166666667,0,2.245797,2.245797,2.245797
1563,10,1563.875,0,2.369195,2.369195,2.369195
1563,11,1563.95833333333,0,2.487896,2.487896,2.487896
1563,12,1564.04166666667,0,2.601192,2.601192,2.601192
1564,1,1564.125,0,2.709214,2.709214,2.709214
1564,2,1564.20833333333,0,2.531106,2.531106,2.531106
1564,3,1564.29166666667,0,2.381728,2.381728,2.381728
1564,4,1564.375,0,2.117092,2.117092,2.117092
1564,5,1564.45833333333,0,2.117092,2.117092,2.117092
1564,6,1564.54166666667,-1.5,0,-1.5,-1.5
1564,7,1564.625,-2,0,-2,-2
1564,8,1564.70833333333,0,1.5,1.5,1.5
1564,9,1564.79166666667,-1,0.670194,-0.329806,-1
1564,10,1564.875,0,1,1,1
1564,11,1564.95833333333,0,0.670194,0.670194,0.670194
1564,12,1565.04166666667,0,1,1,1
1565,1,1565.125,-1,0,-1,-1
1565,2,1565.20833333333,0,1,1,1
1565,3,1565.29166666667,0,2,2,2
1565,4,1565.375,0,1.590945,1.590945,1.590945
1565,5,1565.45833333333,0,1.796638,1.796638,1.796638
1565,6,1565.54166666667,0,0.670194,0.670194,0.670194
1565,7,1565.625,0,0,0,0
1565,8,1565.70833333333,-1.5,0,-1.5,-1.5
1565,9,1565.79166666667,-1.340387,0,-1.340387,-1.340387
1565,10,1565.875,0,1,1,1
1565,11,1565.95833333333,0,0.670194,0.670194,0.670194
1565,12,1566.04166666667,0,1,1,1
1566,1,1566.125,0,0.670194,0.670194,0.670194
1566,2,1566.20833333333,0,1.590945,1.590945,1.590945
1566,3,1566.29166666667,0,1.340387,1.340387,1.340387
1566,4,1566.375,-1,0,-1,-1
1566,5,1566.45833333333,-1.340387,0,-1.340387,-1.340387
1566,6,1566.54166666667,-2,0,-2,-2
1566,7,1566.625,-2.694956,0,-2.694956,-2.694956
1566,8,1566.70833333333,-2.369195,0,-2.369195,-2.369195
1566,9,1566.79166666667,-2.487896,0,-2.487896,-2.487896
1566,10,1566.875,-2.601192,0,-2.601192,-2.601192
1566,11,1566.95833333333,-2.40819,0,-2.40819,-2.40819
1566,12,1567.04166666667,-2.249872,0,-2.249872,-2.249872
1567,1,1567.125,-2.117092,0,-2.117092,-2.117092
1567,2,1567.20833333333,0,0,0,0
1567,3,1567.29166666667,-1,0,-1,-1
1567,4,1567.375,-1.340387,0,-1.340387,-1.340387
1567,5,1567.45833333333,-2,0,-2,-2
1567,6,1567.54166666667,-3,0,-3,-3
1567,7,1567.625,-3,0,-3,-3
1567,8,1567.70833333333,-2.84331,0,-2.84331,-2.84331
1567,9,1567.79166666667,-2.926341,0,-2.926341,-2.926341
1567,10,1567.875,-2.709214,0,-2.709214,-2.709214
1567,11,1567.95833333333,-2.531106,0,-2.531106,-2.531106
1567,12,1568.04166666667,-2.381728,0,-2.381728,-2.381728
1568,1,1568.125,-2.117092,0,-2.117092,-2.117092
1568,2,1568.20833333333,0,0,0,0
1568,3,1568.29166666667,0,1,1,1
1568,4,1568.375,0,1.340387,1.340387,1.340387
1568,5,1568.45833333333,-1.5,0,-1.5,-1.5
1568,6,1568.54166666667,-2,0,-2,-2
1568,7,1568.625,0,1.5,1.5,1.5
1568,8,1568.70833333333,0,2,2,2
1568,9,1568.79166666667,0,2,2,2
1568,10,1568.875,0,2.245797,2.245797,2.245797
1568,11,1568.95833333333,-1,0,-1,-1
1568,12,1569.04166666667,-1.340387,0,-1.340387,-1.340387
1569,1,1569.125,0,1.5,1.5,1.5
1569,2,1569.20833333333,0,2,2,2
1569,3,1569.29166666667,0,2,2,2
1569,4,1569.375,0,1.796638,1.796638,1.796638
1569,5,1569.45833333333,-1,0,-1,-1
1569,6,1569.54166666667,0,1,1,1
1569,7,1569.625,0,2,2,2
1569,8,1569.70833333333,0,2.40819,2.40819,2.40819
1569,9,1569.79166666667,0,2.249872,2.249872,2.249872
1569,10,1569.875,0,2.381728,2.381728,2.381728
1569,11,1569.95833333333,0,2.487896,2.487896,2.487896
1569,12,1570.04166666667,0,2.601192,2.601192,2.601192
1570,1,1570.125,0,2.40819,2.40819,2.40819
1570,2,1570.20833333333,0,2.531106,2.531106,2.531106
1570,3,1570.29166666667,0,2.646365,2.646365,2.646365
1570,4,1570.375,0,2.646365,2.646365,2.646365
1570,5,1570.45833333333,0,3.096548,3.096548,3.096548
1570,6,1570.54166666667,-1.5,0,-1.5,-1.5
1570,7,1570.625,-2,0,-2,-2
1570,8,1570.70833333333,0,1.5,1.5,1.5
1570,9,1570.79166666667,0,1.340387,1.340387,1.340387
1570,10,1570.875,0,2,2,2
1570,11,1570.95833333333,0,2.694956,2.694956,2.694956
1570,12,1571.04166666667,0,2.76406,2.76406,2.76406
1571,1,1571.125,0,2.84331,2.84331,2.84331
1571,2,1571.20833333333,0,2.926341,2.926341,2.926341
1571,3,1571.29166666667,-1.5,2.107166,0.607166,2.107166
1571,4,1571.375,-2,0,-2,-2
1571,5,1571.45833333333,-1.590945,0,-1.590945,-1.590945
1571,6,1571.54166666667,0,0,0,0
1571,7,1571.625,0,1,1,1
1571,8,1571.70833333333,0,1.340387,1.340387,1.340387
1571,9,1571.79166666667,0,0.670194,0.670194,0.670194
1571,10,1571.875,0,0,0,0
1571,11,1571.95833333333,0,1,1,1
1571,12,1572.04166666667,0,0.670194,0.670194,0.670194
1572,1,1572.125,0,1,1,1
1572,2,1572.20833333333,0,1.340387,1.340387,1.340387
1572,3,1572.29166666667,-1,0,-1,-1
1572,4,1572.375,-1.340387,0,-1.340387,-1.340387
1572,5,1572.45833333333,-1.590945,0,-1.590945,-1.590945
1572,6,1572.54166666667,0,1,1,1
1572,7,1572.625,0,0.670194,0.670194,0.670194
1572,8,1572.70833333333,0,0,0,0
1572,9,1572.79166666667,0,1,1,1
1572,10,1572.875,0,0.670194,0.670194,0.670194
1572,11,1572.95833333333,0,1,1,1
1572,12,1573.04166666667,0,0.670194,0.670194,0.670194
1573,1,1573.125,0,1.590945,1.590945,1.590945
1573,2,1573.20833333333,0,2,2,2
1573,3,1573.29166666667,0,1.590945,1.590945,1.590945
1573,4,1573.375,0,0,0,0
1573,5,1573.45833333333,0,1,1,1
1573,6,1573.54166666667,0,1.340387,1.340387,1.340387
1573,7,1573.625,0,1.590945,1.590945,1.590945
1573,8,1573.70833333333,0,2.40819,2.40819,2.40819
1573,9,1573.79166666667,0,2.531106,2.531106,2.531106
1573,10,1573.875,0,2.646365,2.646365,2.646365
1573,11,1573.95833333333,0,2.276043,2.276043,2.276043
1573,12,1574.04166666667,0,2.40819,2.40819,2.40819
1574,1,1574.125,0,2.249872,2.249872,2.249872
1574,2,1574.20833333333,0,2.117092,2.117092,2.117092
1574,3,1574.29166666667,0,0,0,0
1574,4,1574.375,0,0,0,0
1574,5,1574.45833333333,0,0,0,0
1574,6,1574.54166666667,0,0,0,0
1574,7,1574.625,-1,0,-1,-1
1574,8,1574.70833333333,-2,0,-2,-2
1574,9,1574.79166666667,-1.590945,0,-1.590945,-1.590945
1574,10,1574.875,-1.796638,0,-1.796638,-1.796638
1574,11,1574.95833333333,-1.796638,0,-1.796638,-1.796638
1574,12,1575.04166666667,-0.670194,0,-0.670194,-0.670194
1575,1,1575.125,0,0,0,0
1575,2,1575.20833333333,0,0,0,0
1575,3,1575.29166666667,0,0,0,0
1575,4,1575.375,0,0,0,0
1575,5,1575.45833333333,0,1,1,1
1575,6,1575.54166666667,0,1.340387,1.340387,1.340387
1575,7,1575.625,-1.5,0,-1.5,-1.5
1575,8,1575.70833333333,-2,0,-2,-2
1575,9,1575.79166666667,-2,0,-2,-2
1575,10,1575.875,-2.694956,0,-2.694956,-2.694956
1575,11,1575.95833333333,-2.76406,0,-2.76406,-2.76406
1575,12,1576.04166666667,-2.84331,0,-2.84331,-2.84331
1576,1,1576.125,-2.276043,1,-1.276043,-2.276043
1576,2,1576.20833333333,-2.107166,0.670194,-1.436972,-2.107166
1576,3,1576.29166666667,0,0,0,0
1576,4,1576.375,0,0,0,0
1576,5,1576.45833333333,0,0,0,0
1576,6,1576.54166666667,0,1.5,1.5,1.5
1576,7,1576.625,0,2,2,2
1576,8,1576.70833333333,0,2.245797,2.245797,2.245797
1576,9,1576.79166666667,0,2.245797,2.245797,2.245797
1576,10,1576.875,0,0,0,0
1576,11,1576.95833333333,0,0,0,0
1576,12,1577.04166666667,0,0,0,0
1577,1,1577.125,0,2.107166,2.107166,2.107166
1577,2,1577.20833333333,0,2.531106,2.531106,2.531106
1577,3,1577.29166666667,0,2.911001,2.911001,2.911001
1577,4,1577.375,0,3.005612,3.005612,3.005612
1577,5,1577.45833333333,0,3.096548,3.096548,3.096548
1577,6,1577.54166666667,0,2.84331,2.84331,2.84331
1577,7,1577.625,0,2.601192,2.601192,2.601192
1577,8,1577.70833333333,0,2.40819,2.40819,2.40819
1577,9,1577.79166666667,0,2.249872,2.249872,2.249872
1577,10,1577.875,0,2.117092,2.117092,2.117092
1577,11,1577.95833333333,0,0,0,0
1577,12,1578.04166666667,0,0,0,0
1578,1,1578.125,0,0,0,0
1578,2,1578.20833333333,0,0,0,0
1578,3,1578.29166666667,0,0,0,0
1578,4,1578.375,0,1.5,1.5,1.5
1578,5,1578.45833333333,0,2,2,2
1578,6,1578.54166666667,0,2,2,2
1578,7,1578.625,-1,0,-1,-1
1578,8,1578.70833333333,-0.670194,0,-0.670194,-0.670194
1578,9,1578.79166666667,0,0,0,0
1578,10,1578.875,-1,0,-1,-1
1578,11,1578.95833333333,-0.670194,0,-0.670194,-0.670194
1578,12,1579.04166666667,0,0,0,0
1579,1,1579.125,0,1,1,1
1579,2,1579.20833333333,0,1.340387,1.340387,1.340387
1579,3,1579.29166666667,0,0.670194,0.670194,0.670194
1579,4,1579.375,0,1.796638,1.796638,1.796638
1579,5,1579.45833333333,0,2,2,2
1579,6,1579.54166666667,0,2.84331,2.84331,2.84331
1579,7,1579.625,0,3,3,3
1579,8,1579.70833333333,0,3,3,3
1579,9,1579.79166666667,0,3.175638,3.175638,3.175638
1579,10,1579.875,0,3.440274,3.440274,3.440274
1579,11,1579.95833333333,0,3.506547,3.506547,3.506547
1579,12,1580.04166666667,0,3.334744,3.334744,3.334744
1580,1,1580.125,-1,2.911001,1.911001,2.911001
1580,2,1580.20833333333,-0.670194,2.381728,1.711534,2.381728
1580,3,1580.29166666667,0,2.117092,2.117092,2.117092
1580,4,1580.375,-1,0,-1,-1
1580,5,1580.45833333333,-1.340387,0,-1.340387,-1.340387
1580,6,1580.54166666667,0,1.5,1.5,1.5
1580,7,1580.625,0,2,2,2
1580,8,1580.70833333333,0,2,2,2
1580,9,1580.79166666667,0,2.245797,2.245797,2.245797
1580,10,1580.875,-1.5,0,-1.5,-1.5
1580,11,1580.95833333333,-2,0,-2,-2
1580,12,1581.04166666667,0,1.5,1.5,1.5
1581,1,1581.125,-1,1.340387,0.340387,1.340387
1581,2,1581.20833333333,0,1.590945,1.590945,1.590945
1581,3,1581.29166666667,0,2.245797,2.245797,2.245797
1581,4,1581.375,0,1.590945,1.590945,1.590945
1581,5,1581.45833333333,0,0,0,0
1581,6,1581.54166666667,0,1,1,1
1581,7,1581.625,0,2.107166,2.107166,2.107166
1581,8,1581.70833333333,0,2.531106,2.531106,2.531106
1581,9,1581.79166666667,-1,2.117092,1.117092,2.117092
1581,10,1581.875,-0.670194,0,-0.670194,-0.670194
1581,11,1581.95833333333,0,0,0,0
1581,12,1582.04166666667,0,1,1,1
1582,1,1582.125,0,2.107166,2.107166,2.107166
1582,2,1582.20833333333,0,2.249872,2.249872,2.249872
1582,3,1582.29166666667,0,3,3,3
1582,4,1582.375,-1.5,1.796638,0.296638,1.796638
1582,5,1582.45833333333,0,2.84331,2.84331,2.84331
1582,6,1582.54166666667,0,2.926341,2.926341,2.926341
1582,7,1582.625,0,3,3,3
1582,8,1582.70833333333,0,3.175638,3.175638,3.175638
1582,9,1582.79166666667,0,3.704911,3.704911,3.704911
1582,10,1582.875,0,3.757015,3.757015,3.757015
1582,11,1582.95833333333,0,4,4,4
1582,12,1583.04166666667,-1,3.811136,2.811136,3.811136
1583,1,1583.125,-0.670194,3.096548,2.426354,3.096548
1583,2,1583.20833333333,0,3.175638,3.175638,3.175638
1583,3,1583.29166666667,-1,2.117092,1.117092,2.117092
1583,4,1583.375,-1.340387,0,-1.340387,-1.340387
1583,5,1583.45833333333,-1.590945,0,-1.590945,-1.590945
1583,6,1583.54166666667,-2.245797,0,-2.245797,-2.245797
1583,7,1583.625,-2.369195,0,-2.369195,-2.369195
1583,8,1583.70833333333,-2.132482,0,-2.132482,-2.132482
1583,9,1583.79166666667,0,0,0,0
1583,10,1583.875,0,0,0,0
1583,11,1583.95833333333,0,1,1,1
1583,12,1584.04166666667,0,0.670194,0.670194,0.670194
1584,1,1584.125,0,1.590945,1.590945,1.590945
1584,2,1584.20833333333,0,1.340387,1.340387,1.340387
1584,3,1584.29166666667,0,1.590945,1.590945,1.590945
1584,4,1584.375,-1,0,-1,-1
1584,5,1584.45833333333,0,1.5,1.5,1.5
1584,6,1584.54166666667,-1,0.670194,-0.329806,-1
1584,7,1584.625,-1.340387,0,-1.340387,-1.340387
1584,8,1584.70833333333,0,1,1,1
1584,9,1584.79166666667,-1,0,-1,-1
1584,10,1584.875,-0.670194,0,-0.670194,-0.670194
1584,11,1584.95833333333,0,0,0,0
1584,12,1585.04166666667,-1,0,-1,-1
1585,1,1585.125,-0.670194,0,-0.670194,-0.670194
1585,2,1585.20833333333,0,1,1,1
1585,3,1585.29166666667,0,0.670194,0.670194,0.670194
1585,4,1585.375,0,1,1,1
1585,5,1585.45833333333,0,1.340387,1.340387,1.340387
1585,6,1585.54166666667,0,1.590945,1.590945,1.590945
1585,7,1585.625,0,2.245797,2.245797,2.245797
1585,8,1585.70833333333,0,2.76406,2.76406,2.76406
1585,9,1585.79166666667,0,3,3,3
1585,10,1585.875,0,2.926341,2.926341,2.926341
1585,11,1585.95833333333,0,2.709214,2.709214,2.709214
1585,12,1586.04166666667,0,2.81234,2.81234,2.81234
1586,1,1586.125,0,2.911001,2.911001,2.911001
1586,2,1586.20833333333,0,2.646365,2.646365,2.646365
1586,3,1586.29166666667,0,2.646365,2.646365,2.646365
1586,4,1586.375,0,2.381728,2.381728,2.381728
1586,5,1586.45833333333,-1,0,-1,-1
1586,6,1586.54166666667,0,1,1,1
1586,7,1586.625,-1.5,0,-1.5,-1.5
1586,8,1586.70833333333,-2,0,-2,-2
1586,9,1586.79166666667,-2,0,-2,-2
1586,10,1586.875,-2.245797,0,-2.245797,-2.245797
1586,11,1586.95833333333,-2.369195,0,-2.369195,-2.369195
1586,12,1587.04166666667,-2.487896,0,-2.487896,-2.487896
1587,1,1587.125,0,1.5,1.5,1.5
1587,2,1587.20833333333,0,2,2,2
1587,3,1587.29166666667,-1,0,-1,-1
1587,4,1587.375,-1.340387,0,-1.340387,-1.340387
1587,5,1587.45833333333,-1.590945,0,-1.590945,-1.590945
1587,6,1587.54166666667,-0.670194,0,-0.670194,-0.670194
1587,7,1587.625,-1.796638,0,-1.796638,-1.796638
1587,8,1587.70833333333,-2.84331,0,-2.84331,-2.84331
1587,9,1587.79166666667,-2.601192,0,-2.601192,-2.601192
1587,10,1587.875,-2.40819,0,-2.40819,-2.40819
1587,11,1587.95833333333,-2.249872,0,-2.249872,-2.249872
1587,12,1588.04166666667,-2.646365,0,-2.646365,-2.646365
1588,1,1588.125,-3.005612,0,-3.005612,-3.005612
1588,2,1588.20833333333,-2.709214,0,-2.709214,-2.709214
1588,3,1588.29166666667,-2.249872,1,-1.249872,-2.249872
1588,4,1588.375,0,2,2,2
1588,5,1588.45833333333,-1.5,0.670194,-0.829806,-1.5
1588,6,1588.54166666667,0,1.796638,1.796638,1.796638
1588,7,1588.625,-1,0.670194,-0.329806,-1
1588,8,1588.70833333333,0,1.590945,1.590945,1.590945
1588,9,1588.79166666667,0,1.340387,1.340387,1.340387
1588,10,1588.875,0,1.590945,1.590945,1.590945
1588,11,1588.95833333333,0,0.670194,0.670194,0.670194
1588,12,1589.04166666667,0,2.117092,2.117092,2.117092
1589,1,1589.125,0,1.340387,1.340387,1.340387
1589,2,1589.20833333333,-2,0,-2,-2
